Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
14.0 Compensation for Injury,"If you suffer a study-related injury, the reasonable costs of necessary medical treatment of the injury will be reimbursed to the extent these costs are not covered by your private insurance or other third party coverage. Please contact the study doctor regarding reimbursement for a study-related injury.",,,yes,yes,"If you suffer a study-related injury, the reasonable costs of necessary medical treatment of the injury will be reimbursed to the extent these costs are not covered by your private insurance or other third party coverage. Please contact the study doctor regarding reimbursement for a study-related injury.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,A study-related injury is a physical injury that is directly caused by the study drug administered as described in the study protocol.,,,yes,yes,"A study-related injury is a physical injury that is directly caused by the study drug administered as described in the study protocol.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,A Study-related injury does not include injuries directly caused by any of the following:,,,yes,yes,"A Study-related injury does not include injuries directly caused by any of the following:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,Bullet- The natural course of your underlying disease or medical condition,,,yes,yes,"Bullet- The natural course of your underlying disease or medical condition
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,Bullet- Not following the instructions provided in this consent form or by study staff,,,yes,yes,"Bullet- Not following the instructions provided in this consent form or by study staff
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"There are no plans to provide any other payments or other forms of compensation for a study-related injury (for example, for lost wages or discomfort). You do not give up any legal rights by signing this consent form.",,,yes,yes,"There are no plans to provide any other payments or other forms of compensation for a study-related injury (for example, for lost wages or discomfort). You do not give up any legal rights by signing this consent form.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"Medicare, Medicaid and TRICARE Beneficiaries",,,yes,yes,"Medicare, Medicaid and TRICARE Beneficiaries
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"If you are a Medicare, Medicaid or TRICARE beneficiary, the costs of necessary medical treatment of the study-related injuries described above may not be billed to Medicare, Medicaid and TRICARE. These medical bills should be submitted first to study doctor for review and payment. Contact your study doctor if you have any questions about this restriction.",,,yes,yes,"If you are a Medicare, Medicaid or TRICARE beneficiary, the costs of necessary medical treatment of the study-related injuries described above may not be billed to Medicare, Medicaid and TRICARE. These medical bills should be submitted first to study doctor for review and payment. Contact your study doctor if you have any questions about this restriction.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"The Sponsor has taken out an insurance policy for the study that complies with current local law. If you are injured or your health is affected the Sponsor will pay all reasonable and necessary medical costs to treat the injury or illness, if the injury or health issue was directly caused by the study treatment(s) or correctly performed study procedures.",,,yes,yes,"The Sponsor has taken out an insurance policy for the study that complies with current local law. If you are injured or your health is affected the Sponsor will pay all reasonable and necessary medical costs to treat the injury or illness, if the injury or health issue was directly caused by the study treatment(s) or correctly performed study procedures.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"To pay medical expenses, the sponsor will need to know some information about you like your name, date of birth, and Medicare Beneficiary Identifier (MBI). This is because the sponsor has to check to see if you receive Medicare and if you do, report the payment it makes to Medicare.",,,yes,yes,"To pay medical expenses, the sponsor will need to know some information about you like your name, date of birth, and Medicare Beneficiary Identifier (MBI). This is because the sponsor has to check to see if you receive Medicare and if you do, report the payment it makes to Medicare.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
14.0 Compensation for Injury,"Please note that taking part in this study may affect any personal insurance policies you have, such as health insurance, and you should contact your insurer to check if this is the case.",,,yes,yes,"Please note that taking part in this study may affect any personal insurance policies you have, such as health insurance, and you should contact your insurer to check if this is the case.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"You can choose whether you want to take part in the study and you can change your mind at any time. If you decide not to take part or stop taking part after the study has started this will not affect your future treatment and care. If you want to withdraw from the study, you should contact your study doctor or study center staff.",,,yes,yes,"You can choose whether you want to take part in the study and you can change your mind at any time. If you decide not to take part or stop taking part after the study has started this will not affect your future treatment and care. If you want to withdraw from the study, you should contact your study doctor or study center staff.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"Your study doctor may also decide that you should no longer take part in the study if it is in your best interests or if you do not follow the instructions you receive for taking part in the study. The Sponsor,",,,yes,yes,"Your study doctor may also decide that you should no longer take part in the study if it is in your best interests or if you do not follow the instructions you receive for taking part in the study. The Sponsor,
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,Instutional Review Board or Regulatory Authority may also decide to stop the study at any time for any reason.,,,yes,yes,"Instutional Review Board or Regulatory Authority may also decide to stop the study at any time for any reason.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"If you decide to no longer take part in the study, or your study doctor decides you should no longer take part you will be asked to attend a last visit to ensure it is safe for you to no longer be monitored by the study doctor. You will not take part in the study after withdrawal.",,,yes,yes,"If you decide to no longer take part in the study, or your study doctor decides you should no longer take part you will be asked to attend a last visit to ensure it is safe for you to no longer be monitored by the study doctor. You will not take part in the study after withdrawal.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"Remember that Section 3 describes follow-up activities that may begin after you decide to stop study treatments. If you decide to stop study treatments, your study doctor will not presume that you have withdrawn from the study but will assume that you will continue to participate in any follow-up activities described in Section 3. If you do not want to participate in any or all follow-up activities, you must inform your study doctor in writing and clearly identify the activities you do not want.",,,yes,yes,"Remember that Section 3 describes follow-up activities that may begin after you decide to stop study treatments. If you decide to stop study treatments, your study doctor will not presume that you have withdrawn from the study but will assume that you will continue to participate in any follow-up activities described in Section 3. If you do not want to participate in any or all follow-up activities, you must inform your study doctor in writing and clearly identify the activities you do not want.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"Please note that even if you withdraw consent for further follow-up or contacts, if the investigator becomes aware of additional safety information this will reported to the sponsor in order to comply with legal or regulatory requirements.",,,yes,yes,"Please note that even if you withdraw consent for further follow-up or contacts, if the investigator becomes aware of additional safety information this will reported to the sponsor in order to comply with legal or regulatory requirements.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
15.0 Voluntary Participation/Withdrawal,"If there is new information available on the study treatment during the study which might make you change your mind about taking part in the study, you will be informed of this new information without delay.",,,yes,yes,"If there is new information available on the study treatment during the study which might make you change your mind about taking part in the study, you will be informed of this new information without delay.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
16.0 Alternative Treatments,"If you do not wish to participate in this study, you will continue to be treated by your normal doctor and your care will not be affected in any way. Your study doctor will discuss with you other treatments, including the benefits and risks, which are available for moderate-to-severe plaque psoriasis. Approved treatments may include topical medications, systemic medications, phototherapy, or biologic medications.",,,yes,yes,"If you do not wish to participate in this study, you will continue to be treated by your normal doctor and your care will not be affected in any way. Your study doctor will discuss with you other treatments, including the benefits and risks, which are available for moderate-to-severe plaque psoriasis. Approved treatments may include topical medications, systemic medications, phototherapy, or biologic medications.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,"During the study, if you experience any medical problems, suffer a research-related injury, or have questions, concerns or complaints about the study, please contact the Investigator at the telephone number listed on the first page of this consent document. If you seek emergency care, or hospitalization is required, alert the treating physician that you are participating in this research study.",,,yes,yes,"During the study, if you experience any medical problems, suffer a research-related injury, or have questions, concerns or complaints about the study, please contact the Investigator at the telephone number listed on the first page of this consent document. If you seek emergency care, or hospitalization is required, alert the treating physician that you are participating in this research study.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,"An institutional review board (IRB) is an independent committee established to help protect the rights of research subjects. If you have any questions about your rights as a research subject, and/or concerns or complaints regarding this research study, contact:",,,yes,yes,"An institutional review board (IRB) is an independent committee established to help protect the rights of research subjects. If you have any questions about your rights as a research subject, and/or concerns or complaints regarding this research study, contact:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,Bullet- By mail:,,,yes,yes,"Bullet- By mail:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,Study Subject Adviser Advarra IRB,,,yes,yes,"Study Subject Adviser Advarra IRB
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,"6940 Columbia Gateway Drive, Suite 110",,,yes,yes,"6940 Columbia Gateway Drive, Suite 110
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,"Columbia, MD 21046",,,yes,yes,"Columbia, MD 21046
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,"Bullet- or call toll free:	877-992-4724",,,yes,yes,"Bullet- or call toll free:	877-992-4724
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,Bullet- or by email:,,,yes,yes,"Bullet- or by email:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Whom to Contact About this Study,Please reference the following number when contacting the Study Subject Adviser: Pro00028065.,,,yes,yes,"Please reference the following number when contacting the Study Subject Adviser: Pro00028065.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
18.0 Confidentiality and Data Protection,,,,yes,yes,"
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Collection of Study Data,"Your study doctor and study staff will collect information about you which is relevant to this study; specifically, information about your name, address, contact details, date of birth,, images, health, your race, ethnic origin, and your life habits and sexual life. If not applicable to the study, any of the foregoing can be deleted. This collected information about you is called Ã¢ÂÂdataÃ¢ÂÂ or Ã¢ÂÂstudy dataÃ¢ÂÂ in this document.",,,yes,yes,"Your study doctor and study staff will collect information about you which is relevant to this study; specifically, information about your name, address, contact details, date of birth,, images, health, your race, ethnic origin, and your life habits and sexual life. If not applicable to the study, any of the foregoing can be deleted. This collected information about you is called Ã¢ÂÂdataÃ¢ÂÂ or Ã¢ÂÂstudy dataÃ¢ÂÂ in this document.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Confidentiality of Study Data and Key-coded Data:,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your study data by making it anonymous for most study purposes.",,,yes,yes,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your study data by making it anonymous for most study purposes.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Confidentiality of Study Data and Key-coded Data:,The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will have access to this list. The ways in which key-coded data may be used and shared is described below.,,,yes,yes,"The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will have access to this list. The ways in which key-coded data may be used and shared is described below.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Confidentiality of Study Data and Key-coded Data:,"Some study data will identify you (such as medical records), and the ways in which this data may be used and shared is described below.",,,yes,yes,"Some study data will identify you (such as medical records), and the ways in which this data may be used and shared is described below.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,Your key-coded data may be shared with and used by the following:,,,yes,yes,"Your key-coded data may be shared with and used by the following:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,Bullet- The study doctor and study staff,,,yes,yes,"Bullet- The study doctor and study staff
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees > and their affiliates, agents, and employees,",,,yes,yes,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees > and their affiliates, agents, and employees,
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);",,,yes,yes,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- Domestic or foreign health authorities for example, the Food and Drug Administration (FDA),",,,yes,yes,"Bullet- Domestic or foreign health authorities for example, the Food and Drug Administration (FDA),
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,Bullet- And Institutional Review Boards (IRBs),,,yes,yes,"Bullet- And Institutional Review Boards (IRBs)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,Bullet- Other persons required by law,,,yes,yes,"Bullet- Other persons required by law
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,Your key-coded data will be used in connection with this study and may also be used by the parties listed above:,,,yes,yes,"Your key-coded data will be used in connection with this study and may also be used by the parties listed above:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- for other current or future research involving the same drug(s), the same or related health conditions, or for other relevant health research;",,,yes,yes,"Bullet- for other current or future research involving the same drug(s), the same or related health conditions, or for other relevant health research;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- in support of domestic or foreign regulatory filings, for example, as part of any marketing authorization application or supplement;",,,yes,yes,"Bullet- in support of domestic or foreign regulatory filings, for example, as part of any marketing authorization application or supplement;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- transferred to individuals or companies located outside of the country or region in which you reside. However, all access to the key coded data will be controlled in accordance with applicable laws and regulations. This may include written agreements that require that the data be kept confidential and secure and be used only for the purposes permitted by this consent form or applicable laws and regulations;",,,yes,yes,"Bullet- transferred to individuals or companies located outside of the country or region in which you reside. However, all access to the key coded data will be controlled in accordance with applicable laws and regulations. This may include written agreements that require that the data be kept confidential and secure and be used only for the purposes permitted by this consent form or applicable laws and regulations;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Key-Coded Data:,"Bullet- in publications about this study but it will remain coded. Your identity will not be revealed in any compilation, study report or publication at any time.",,,yes,yes,"Bullet- in publications about this study but it will remain coded. Your identity will not be revealed in any compilation, study report or publication at any time.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"By signing and dating this form, you authorize the study doctor and their study staff to use and disclose your Protected Health Information in connection with this Study as further described in this authorization. This authorization is designed to comply with the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and its implementing regulations; namely, the Privacy Rule.",,,yes,yes,"By signing and dating this form, you authorize the study doctor and their study staff to use and disclose your Protected Health Information in connection with this Study as further described in this authorization. This authorization is designed to comply with the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and its implementing regulations; namely, the Privacy Rule.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"What is Protected Health Information? Protected Health Information or Ã¢ÂÂPHIÃ¢ÂÂ are records that identify you which are created or collected in the course of this study. This PHI may include, but is not limited to, your name, address, telephone number, date of birth, government-issued identification number, and medical records and charts, including the results of all tests and procedures performed during this study.",,,yes,yes,"What is Protected Health Information? Protected Health Information or Ã¢ÂÂPHIÃ¢ÂÂ are records that identify you which are created or collected in the course of this study. This PHI may include, but is not limited to, your name, address, telephone number, date of birth, government-issued identification number, and medical records and charts, including the results of all tests and procedures performed during this study.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"For what purposes can your PHI be used or disclosed by the study doctor or staff? Your PHI may be used or disclosed by the study doctor or staff in order to conduct this study, as necessary for your study-related treatment or payment for such treatment, to facilitate the communication of important study-related information, to allow the Institution to conduct its normal business operations, and to ensure that information relating to this study is available to the parties that need it for study purposes. Another type of disclosure may be to regulatory authorities (for example, the US Food and Drug Administration [FDA]), Institutional Review Boards or other persons required by law to properly conduct and monitor this study, including those verifying the proper collection of study data. PHI may also be used by the study doctor or staff to determine your health, vital status or contact information should you withdraw from study treatment or are lost to follow-up.",,,yes,yes,"For what purposes can your PHI be used or disclosed by the study doctor or staff? Your PHI may be used or disclosed by the study doctor or staff in order to conduct this study, as necessary for your study-related treatment or payment for such treatment, to facilitate the communication of important study-related information, to allow the Institution to conduct its normal business operations, and to ensure that information relating to this study is available to the parties that need it for study purposes. Another type of disclosure may be to regulatory authorities (for example, the US Food and Drug Administration [FDA]), Institutional Review Boards or other persons required by law to properly conduct and monitor this study, including those verifying the proper collection of study data. PHI may also be used by the study doctor or staff to determine your health, vital status or contact information should you withdraw from study treatment or are lost to follow-up.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,With whom will the study doctor and staff share your PHI? Your PHI may be shared with or accessed by the following persons or organizations:,,,yes,yes,"With whom will the study doctor and staff share your PHI? Your PHI may be shared with or accessed by the following persons or organizations:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Bullet- Domestic and foreign regulatory/health authorities, for examplr, the U.S. Food and Drug Agency (FDA) on behalf of the study sponsor or parties listed below",,,yes,yes,"Bullet- Domestic and foreign regulatory/health authorities, for examplr, the U.S. Food and Drug Agency (FDA) on behalf of the study sponsor or parties listed below
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,Bullet- Affiliated Institutional Review Boards or and privacy boards,,,yes,yes,"Bullet- Affiliated Institutional Review Boards or and privacy boards
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees and their affiliates, agents, and employees",,,yes,yes,"Bullet- The study sponsor, its current or future research partners, collaborators, assignees, licensees or designees and their affiliates, agents, and employees
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,Bullet- Health care providers who provide services to you in connection with this study,,,yes,yes,"Bullet- Health care providers who provide services to you in connection with this study
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Bullet- Other individuals and organizations that analyze or otherwise use your health information in connection with this study, such as laboratories and other study sites participating in this study",,,yes,yes,"Bullet- Other individuals and organizations that analyze or otherwise use your health information in connection with this study, such as laboratories and other study sites participating in this study
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Bullet- Other individuals and organizations that assist in determining your health, vital status or contact information should you withdraw from treatment or are otherwise lost to follow-up",,,yes,yes,"Bullet- Other individuals and organizations that assist in determining your health, vital status or contact information should you withdraw from treatment or are otherwise lost to follow-up
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Will the PHI disclosed per this authorization be redisclosed? Please be aware that after disclosure by the Institution, study doctor, or study staff, there is the possibility that your PHI may be shared with other entities and may no longer be protected by applicable privacy laws and regulations.",,,yes,yes,"Will the PHI disclosed per this authorization be redisclosed? Please be aware that after disclosure by the Institution, study doctor, or study staff, there is the possibility that your PHI may be shared with other entities and may no longer be protected by applicable privacy laws and regulations.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,What rights do you have to review your PHI?,,,yes,yes,"What rights do you have to review your PHI?
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"You have the right to request access to your PHI from the study doctor named above, but to ensure proper evaluation of test results your access to these records may not be allowed until after this study has been completed.",,,yes,yes,"You have the right to request access to your PHI from the study doctor named above, but to ensure proper evaluation of test results your access to these records may not be allowed until after this study has been completed.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Does this authorization expire and can you revoke authorization for the use and disclosure of your PHI? Your HIPAA Authorization will expire 50 years from the date you sign it unless you revoke (cancel or withdraw) it soonerYou may revoke it by providing written notice to the study doctor that you are revoking the InstitutionÃ¢ÂÂs, study doctorÃ¢ÂÂs and study staffÃ¢ÂÂs authorization to use or disclose your protected health information/PHI. If you revoke this authorization, you will not be allowed to continue your participation in this study and neither the Institution, the study doctor, nor the study staff will be able to use or disclose your PHI generated from this study except to the extent that they or the study sponsor has already relied on this information to conduct the study.",,,yes,yes,"Does this authorization expire and can you revoke authorization for the use and disclosure of your PHI? Your HIPAA Authorization will expire 50 years from the date you sign it unless you revoke (cancel or withdraw) it soonerYou may revoke it by providing written notice to the study doctor that you are revoking the InstitutionÃ¢ÂÂs, study doctorÃ¢ÂÂs and study staffÃ¢ÂÂs authorization to use or disclose your protected health information/PHI. If you revoke this authorization, you will not be allowed to continue your participation in this study and neither the Institution, the study doctor, nor the study staff will be able to use or disclose your PHI generated from this study except to the extent that they or the study sponsor has already relied on this information to conduct the study.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Use and Sharing of Study Data That Identify You: HIPAA Authorization to Use and Disclose Your Protected Health Information,"Can you refuse to sign this authorization? You have the right to refuse to sign this consent, but you will not be allowed to participate in this study. In addition, while your doctor and other treatment providers cannot require you to sign this authorization as a condition of providing general treatment, they may require it for study-related treatment.",,,yes,yes,"Can you refuse to sign this authorization? You have the right to refuse to sign this consent, but you will not be allowed to participate in this study. In addition, while your doctor and other treatment providers cannot require you to sign this authorization as a condition of providing general treatment, they may require it for study-related treatment.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Your Access to and Correction of Study Data that Identifies You:,"You have the right to obtain any initial and updated information about the study data that identifies you, as well as the right according to local law and procedures to require the correction of any errors.",,,yes,yes,"You have the right to obtain any initial and updated information about the study data that identifies you, as well as the right according to local law and procedures to require the correction of any errors.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Your Access to and Correction of Study Data that Identifies You:,"This information, as well as the fact of your participation in this study, can also be provided or made known to your primary physician if you wish.",,,yes,yes,"This information, as well as the fact of your participation in this study, can also be provided or made known to your primary physician if you wish.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
Your Access to and Correction of Study Data that Identifies You:,"You can discuss this further with your study doctor, who will be your primary contact person for your access rights.",,,yes,yes,"You can discuss this further with your study doctor, who will be your primary contact person for your access rights.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'United States of America'}",
