Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Reproductive Risks,"BMS-986165 has been studied in laboratory and animal experiments to see if it causes problems with pregnancy or birth defects. However, even when the results are all normal, the risks to pregnant women or an unborn baby of taking BMS-986165 are unknown.",,,yes,yes,"BMS-986165 has been studied in laboratory and animal experiments to see if it causes problems with pregnancy or birth defects. However, even when the results are all normal, the risks to pregnant women or an unborn baby of taking BMS-986165 are unknown.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"Apremilast has not been adequately examined in studies in pregnant women, and the risks to pregnant women or an unborn baby of taking apremilast are unknown.",,,yes,yes,"Apremilast has not been adequately examined in studies in pregnant women, and the risks to pregnant women or an unborn baby of taking apremilast are unknown.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"Studies show that BMS-986165 does not harm genes or have any effects on male rat reproductive parameters (mating, fertility, and sperm morphology), or early embryonic development of the litters sired by treated males. Studies in mice have shown that apremilast has no effect on fertility in male mice.",,,yes,yes,"Studies show that BMS-986165 does not harm genes or have any effects on male rat reproductive parameters (mating, fertility, and sperm morphology), or early embryonic development of the litters sired by treated males. Studies in mice have shown that apremilast has no effect on fertility in male mice.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"However, sexual partner(s) of a male study participant may be exposed to the study drug because small amounts of study drug may be present in semen.",,,yes,yes,"However, sexual partner(s) of a male study participant may be exposed to the study drug because small amounts of study drug may be present in semen.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"The effects of BMS-986165 on a nursing infant are unknown. It is not known whether or not apremilast is present in breast milk. If you are breastfeeding, you cannot participate in the study.",,,yes,yes,"The effects of BMS-986165 on a nursing infant are unknown. It is not known whether or not apremilast is present in breast milk. If you are breastfeeding, you cannot participate in the study.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"If you (or your partner) become pregnant during the study, you must tell the study doctor immediately. You will be removed from the study immediately if you are pregnant. If you (or your partner) agree, the sponsor would like to follow-up on the outcome of your (or your partnerÃ¢ÂÂs) pregnancy (including information regarding health, the date of conception, the course of the pregnancy, the medical treatments you (or your partner) may receive and health of the baby following birth). This information will be used to advise other women who might become pregnant while taking the study treatment. The sponsor has not",,,yes,yes,"If you (or your partner) become pregnant during the study, you must tell the study doctor immediately. You will be removed from the study immediately if you are pregnant. If you (or your partner) agree, the sponsor would like to follow-up on the outcome of your (or your partnerÃ¢ÂÂs) pregnancy (including information regarding health, the date of conception, the course of the pregnancy, the medical treatments you (or your partner) may receive and health of the baby following birth). This information will be used to advise other women who might become pregnant while taking the study treatment. The sponsor has not
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Reproductive Risks,"set aside any funds to pay for any aspects of obstetric, child or related care and does not plan to pay for them.",,,yes,yes,"set aside any funds to pay for any aspects of obstetric, child or related care and does not plan to pay for them.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Women,,,yes,yes,"Women
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,"If you are a woman who is able to have children, you must agree to must use an effective form of birth control during this study and for 33 days after the end of study treatment. You must also agree not to donate eggs during this study and for 33 days after the end of study treatment.",,,yes,yes,"If you are a woman who is able to have children, you must agree to must use an effective form of birth control during this study and for 33 days after the end of study treatment. You must also agree not to donate eggs during this study and for 33 days after the end of study treatment.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,You must not become pregnant during this study and for at least 33 days after the last dose of study treatment.,,,yes,yes,"You must not become pregnant during this study and for at least 33 days after the last dose of study treatment.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,The following methods of birth control are considered acceptable:,,,yes,yes,"The following methods of birth control are considered acceptable:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,"Bullet- Progestogen-only hormonal contraception that prevents ovulation: oral (i.e. pills), injectables, implants",,,yes,yes,"Bullet- Progestogen-only hormonal contraception that prevents ovulation: oral (i.e. pills), injectables, implants
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,"Bullet- Combined (estrogen and progestogen containing) hormonal contraception that prevents ovulation: oral (i.e. pills), intravaginal (i.e. vaginal ring), transdermal (i.e. skin patches)",,,yes,yes,"Bullet- Combined (estrogen and progestogen containing) hormonal contraception that prevents ovulation: oral (i.e. pills), intravaginal (i.e. vaginal ring), transdermal (i.e. skin patches)
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Bullet- Intrauterine hormone-releasing system (IUS),,,yes,yes,"Bullet- Intrauterine hormone-releasing system (IUS)
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Bullet- Intrauterine devices (IUD),,,yes,yes,"Bullet- Intrauterine devices (IUD)
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Bullet- Bilateral tubal occlusion,,,yes,yes,"Bullet- Bilateral tubal occlusion
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Bullet- Vasectomized partner (partner must be sole male sexual partner and testing shows that there is not sperm in the semen),,,yes,yes,"Bullet- Vasectomized partner (partner must be sole male sexual partner and testing shows that there is not sperm in the semen)
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Bullet- Complete abstinence (not having sex),,,yes,yes,"Bullet- Complete abstinence (not having sex)
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,"Oral, implantable, or injectable contraceptives are only considered effective if used properly and started at least 30 days before the screening visit. Some drugs (e.g., antibiotics) may cause hormonal contraceptives to not work properly.",,,yes,yes,"Oral, implantable, or injectable contraceptives are only considered effective if used properly and started at least 30 days before the screening visit. Some drugs (e.g., antibiotics) may cause hormonal contraceptives to not work properly.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,Men,,,yes,yes,"Men
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,"If your female partner is able to have children, you are required to use a condom during the study and for at least 3 days after the end of study treatment.",,,yes,yes,"If your female partner is able to have children, you are required to use a condom during the study and for at least 3 days after the end of study treatment.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Contraception Requirements,You should tell any sexual partner(s) of your participation in this study and the need to use contraception. You should refrain from donating sperm while you are in the study and for at least 3 days after the end of study treatment.,,,yes,yes,"You should tell any sexual partner(s) of your participation in this study and the need to use contraception. You should refrain from donating sperm while you are in the study and for at least 3 days after the end of study treatment.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,"As a participant in this study, you have certain responsibilities:",,,yes,yes,"As a participant in this study, you have certain responsibilities:
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Tell the doctor everything regarding your health history,,,yes,yes,"Bullet- Tell the doctor everything regarding your health history
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,"Bullet- Some of the medications that you may have recently used will need to have been stopped for before you can take part in the study. The study doctor will discuss the medications you have taken and tell you if you need to stop taking them. This could include prescription, over the counter, and herbal remedies.",,,yes,yes,"Bullet- Some of the medications that you may have recently used will need to have been stopped for before you can take part in the study. The study doctor will discuss the medications you have taken and tell you if you need to stop taking them. This could include prescription, over the counter, and herbal remedies.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Complete all required visits to the study centre,,,yes,yes,"Bullet- Complete all required visits to the study centre
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Take the study drug as instructed by the study doctor,,,yes,yes,"Bullet- Take the study drug as instructed by the study doctor
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Tell the study doctor of any side effects and changes or new medical problems you suffer during the study,,,yes,yes,"Bullet- Tell the study doctor of any side effects and changes or new medical problems you suffer during the study
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Tell the study doctor if you (or your partner) become pregnant,,,yes,yes,"Bullet- Tell the study doctor if you (or your partner) become pregnant
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Complete diaries or patient reported questionnaires,,,yes,yes,"Bullet- Complete diaries or patient reported questionnaires
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Responsibilities,Bullet- Inform the study doctor or staff if you decide you no longer wish to participate in the study. You will be asked to come to in for the follow-up visit.,,,yes,yes,"Bullet- Inform the study doctor or staff if you decide you no longer wish to participate in the study. You will be asked to come to in for the follow-up visit.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Potential Benefits,"There is no guarantee that you will receive any benefit from taking part in this study. Your condition may remain the same, get better or could get worse. Although participation in this study may be of no benefit to you personally, it is hoped what is learned here will be of future benefit to others suffering from psoriasis.",,,yes,yes,"There is no guarantee that you will receive any benefit from taking part in this study. Your condition may remain the same, get better or could get worse. Although participation in this study may be of no benefit to you personally, it is hoped what is learned here will be of future benefit to others suffering from psoriasis.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Alternatives to Participation,"You do not need to participate in this research study to receive treatment for your psoriasis. Alternative treatments for psoriasis include medications applied to the skin (e.g. corticosteroids (e.g. Topicort, Cormax, Temovate)), vitamin D analogues (e.g. Calcitriol, Tacalcitol) oral (by mouth) medications (e.g. Rheumatrex, Trexall, Otezla), phototherapy (e.g. PUVA, UVB), biological treatments with injectable antibodies (e.g. Humira, Enbrel, Remicade, Cosentyx, Stelara) or a combination of these. The study doctor can tell you more about the risks and benefits of alternative treatments if you have any questions.",,,yes,yes,"You do not need to participate in this research study to receive treatment for your psoriasis. Alternative treatments for psoriasis include medications applied to the skin (e.g. corticosteroids (e.g. Topicort, Cormax, Temovate)), vitamin D analogues (e.g. Calcitriol, Tacalcitol) oral (by mouth) medications (e.g. Rheumatrex, Trexall, Otezla), phototherapy (e.g. PUVA, UVB), biological treatments with injectable antibodies (e.g. Humira, Enbrel, Remicade, Cosentyx, Stelara) or a combination of these. The study doctor can tell you more about the risks and benefits of alternative treatments if you have any questions.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"During the study, the study doctor and study staff will collect and record information about you that contains your name and other personal identifying information. This study information may include your initials, date of birth, age, race, ethnic origin, new or existing medical records, blood samples, or any other tests or results collected during this study. This information is considered your Ã¢ÂÂstudy recordsÃ¢ÂÂ.",,,yes,yes,"During the study, the study doctor and study staff will collect and record information about you that contains your name and other personal identifying information. This study information may include your initials, date of birth, age, race, ethnic origin, new or existing medical records, blood samples, or any other tests or results collected during this study. This information is considered your Ã¢ÂÂstudy recordsÃ¢ÂÂ.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Your study records will be kept separate from your medical records (your health information and history beyond this study).,,,yes,yes,"Your study records will be kept separate from your medical records (your health information and history beyond this study).
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Your medical records and other personal information will be kept confidential as described in this form and as permitted by the applicable laws. If results of the study are published, your identity will remain confidential.",,,yes,yes,"Your medical records and other personal information will be kept confidential as described in this form and as permitted by the applicable laws. If results of the study are published, your identity will remain confidential.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Only the study doctor will collect and maintain information that identifies you. The study doctor or the study doctorÃ¢ÂÂs institution will keep your study information (including your personal information) collected for this study for 25 years as required by Canadian laws.,,,yes,yes,"Only the study doctor will collect and maintain information that identifies you. The study doctor or the study doctorÃ¢ÂÂs institution will keep your study information (including your personal information) collected for this study for 25 years as required by Canadian laws.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"You will be assigned a unique code, such as a series of numbers and/or letters or a combination of the two, called a participant identification number. Your study data and your samples will also be labelled with this unique code. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your study data by making it anonymous for most study purposes. We refer to this data as Ã¢ÂÂcoded dataÃ¢ÂÂ. Coded data will be entered into the studyÃ¢ÂÂs computer database. The study doctor will maintain a confidential list linking your name to your code and only authorized persons will have access to this list.",,,yes,yes,"You will be assigned a unique code, such as a series of numbers and/or letters or a combination of the two, called a participant identification number. Your study data and your samples will also be labelled with this unique code. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your study data by making it anonymous for most study purposes. We refer to this data as Ã¢ÂÂcoded dataÃ¢ÂÂ. Coded data will be entered into the studyÃ¢ÂÂs computer database. The study doctor will maintain a confidential list linking your name to your code and only authorized persons will have access to this list.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Your study information may be shared with and used by the following in accordance with applicable laws:,,,yes,yes,"Your study information may be shared with and used by the following in accordance with applicable laws:
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Bullet- the study doctor and his/her authorized representatives;,,,yes,yes,"Bullet- the study doctor and his/her authorized representatives;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Bullet- the sponsor, its affiliates, research partners, collaborators (including PRA Health Sciences, the sponsorÃ¢ÂÂs contract research organization), agents and/or designees;",,,yes,yes,"Bullet- the sponsor, its affiliates, research partners, collaborators (including PRA Health Sciences, the sponsorÃ¢ÂÂs contract research organization), agents and/or designees;
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Bullet- Canadian or foreign health authorities (such as Health Canada and the United States Food and Drug Administration [FDA]), and",,,yes,yes,"Bullet- Canadian or foreign health authorities (such as Health Canada and the United States Food and Drug Administration [FDA]), and
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Bullet- Members of the Research Review Board Inc. (a group of people who review the research to protect your rights),,,yes,yes,"Bullet- Members of the Research Review Board Inc. (a group of people who review the research to protect your rights)
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"These people will see your name, other personal information such as date of birth and gender and information obtained from your medical records, but will not give your name to anyone else unless required by applicable law or a regulatory authority.",,,yes,yes,"These people will see your name, other personal information such as date of birth and gender and information obtained from your medical records, but will not give your name to anyone else unless required by applicable law or a regulatory authority.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"This study information is shared to ensure that the study is carried out correctly. By signing this consent form, you are giving your consent to collect, use, and disclose your study information as described in this form.",,,yes,yes,"This study information is shared to ensure that the study is carried out correctly. By signing this consent form, you are giving your consent to collect, use, and disclose your study information as described in this form.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Study information that identifies you (e.g., medical records) will be used only in direct connection with this study. Coded data and samples may be transferred to, accessed, and used by representatives of the parties noted above, and other relevant third parties, some of whom may be located outside Canada. The coded data and samples will be used for this study and may also be used in other current or future research as described in more detail below. The coded data and samples may also be used in support of domestic or foreign regulatory filing(s), for example, to get approval to sell the drug in various countries, including Canada. Coded data may also be used in publications about this study but your identity will not be revealed in any compilation, study report or publication at any time.",,,yes,yes,"Study information that identifies you (e.g., medical records) will be used only in direct connection with this study. Coded data and samples may be transferred to, accessed, and used by representatives of the parties noted above, and other relevant third parties, some of whom may be located outside Canada. The coded data and samples will be used for this study and may also be used in other current or future research as described in more detail below. The coded data and samples may also be used in support of domestic or foreign regulatory filing(s), for example, to get approval to sell the drug in various countries, including Canada. Coded data may also be used in publications about this study but your identity will not be revealed in any compilation, study report or publication at any time.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"In the event that your personal information or medical study records is transferred to individuals or companies involved with the study located outside of Canada, it will be subject to the laws of the country where it is stored. That country may have laws that are different from the laws in Canada.",,,yes,yes,"In the event that your personal information or medical study records is transferred to individuals or companies involved with the study located outside of Canada, it will be subject to the laws of the country where it is stored. That country may have laws that are different from the laws in Canada.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"All data and samples, and access to this information will be kept confidential and secure, and will be controlled in accordance with applicable laws and regulations.",,,yes,yes,"All data and samples, and access to this information will be kept confidential and secure, and will be controlled in accordance with applicable laws and regulations.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"You have the right to obtain any initial and updated information about the study data that identifies you, and request changes to the study information if it is not correct. However, to ensure proper evaluation of study results your access to this data may not be allowed until after this study has been completed. You can discuss this further with the study doctor, who will be your primary contact person for your access rights.",,,yes,yes,"You have the right to obtain any initial and updated information about the study data that identifies you, and request changes to the study information if it is not correct. However, to ensure proper evaluation of study results your access to this data may not be allowed until after this study has been completed. You can discuss this further with the study doctor, who will be your primary contact person for your access rights.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Use of Samples in this Study,,,yes,yes,"Use of Samples in this Study
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Your samples will be labelled with a unique code instead of your name. These samples, and any information derived from them will be treated as coded data and will be used and shared as coded data may be used and shared, as described about in this consent.",,,yes,yes,"Your samples will be labelled with a unique code instead of your name. These samples, and any information derived from them will be treated as coded data and will be used and shared as coded data may be used and shared, as described about in this consent.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"These samples will be used for the scientific evaluation of this study, and may involve analysis that reveal genetic information. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Unless you decide otherwise, leftover samples may be used for other current or future research involving the same drug(s), the same or a related therapeutic area, or for other relevant health research that is within the scope of the current study protocol, and this will be known as Additional Research. This research may involve analyses that reveal genetic information.",,,yes,yes,"These samples will be used for the scientific evaluation of this study, and may involve analysis that reveal genetic information. Any remaining samples that are available after the study-specific analyses are completed will be known as leftover samples. Unless you decide otherwise, leftover samples may be used for other current or future research involving the same drug(s), the same or a related therapeutic area, or for other relevant health research that is within the scope of the current study protocol, and this will be known as Additional Research. This research may involve analyses that reveal genetic information.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,All requests for future Additional Research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of the study sponsorÃ¢ÂÂs senior leaders in Research and,,,yes,yes,"All requests for future Additional Research on leftover and/or new samples that are volunteered under this consent will be reviewed by a diverse committee of the study sponsorÃ¢ÂÂs senior leaders in Research and
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,Development to ensure the research supports appropriate and well-defined needs of our scientific research activities and efforts to develop new therapies and respects applicable data protection rules.,,,yes,yes,"Development to ensure the research supports appropriate and well-defined needs of our scientific research activities and efforts to develop new therapies and respects applicable data protection rules.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Samples used for the main trial will be kept for 2 years after the end of the study. Any samples kept for future Additional Research by the study sponsor will be stored at the BMS Biorepository in New Jersey, USA or at an independent, BMS-approved storage vendor. These samples will be properly used throughout their usable life and will be destroyed at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study, whether they are used within BMS or by third party vendors contracted by the study sponsor.",,,yes,yes,"Samples used for the main trial will be kept for 2 years after the end of the study. Any samples kept for future Additional Research by the study sponsor will be stored at the BMS Biorepository in New Jersey, USA or at an independent, BMS-approved storage vendor. These samples will be properly used throughout their usable life and will be destroyed at the end of the scheduled storage period, no longer than fifteen (15) years after the end of the study, whether they are used within BMS or by third party vendors contracted by the study sponsor.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"Your biological samples (blood and urine samples) will be shipped to an accredited central laboratory and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker studies. Other samples will be destroyed once all the laboratory tests have been completed except if you agree to the retention of samples for additional research. In that case, please tick the relevant box in the informed consent form below about the additional research.",,,yes,yes,"Your biological samples (blood and urine samples) will be shipped to an accredited central laboratory and will be stored there awaiting analysis. The central laboratory being used in this study is Q2 Solutions 27027 Tourney Road, Suite 2E, Valencia, CA 91355, USA. Biomarker samples will be retained for a minimum of 15 years following the completion of the clinical study report to allow sufficient time to complete biomarker studies. Other samples will be destroyed once all the laboratory tests have been completed except if you agree to the retention of samples for additional research. In that case, please tick the relevant box in the informed consent form below about the additional research.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"You can ask in writing for your samples to be destroyed at any time. However, data already derived from your samples will continue to be kept and used for the purposes described in this document. Your data will be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your samples for the purposes described in this document.",,,yes,yes,"You can ask in writing for your samples to be destroyed at any time. However, data already derived from your samples will continue to be kept and used for the purposes described in this document. Your data will be protected by a code that will not allow BMS or its third parties to know your identity. If you decide to leave the study at any time but do not ask for your samples to be destroyed, BMS may continue to use your samples for the purposes described in this document.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.",,,yes,yes,"You will not receive any financial or in kind benefit associated with the development of any new therapies derived from the use of your samples, which may be of commercial value. Your samples will not be sold to any other people or companies. You will not be contacted after this study to provide new samples.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,You may also contact the study doctor to withdraw your consent to the use of your leftover and/or new samples if they have not yet been used. Any information processed from your samples that occurs before you withdraw your consent will be used by the research sponsor.,,,yes,yes,"You may also contact the study doctor to withdraw your consent to the use of your leftover and/or new samples if they have not yet been used. Any information processed from your samples that occurs before you withdraw your consent will be used by the research sponsor.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Confidentiality and Data Protection,"A description of this clinical trial will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.",,,yes,yes,"A description of this clinical trial will be available on as required by U.S. Law. This Web site will not include information that can identify you. At most, the Web site will include a summary of the results. You can search this Web site at any time.
I agree to the above statement",Certificate,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"There will be no charge to you for your participation in this study. The study drug, study-related procedures, and study visits will be provided at no charge to you or your insurance company.",,,yes,yes,"There will be no charge to you for your participation in this study. The study drug, study-related procedures, and study visits will be provided at no charge to you or your insurance company.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"If you experience any side effects as a result of your participation in this study, the cost of any remedies needed to treat those side effects will be covered by the sponsor as described below in the Ã¢ÂÂCompensation for InjuryÃ¢ÂÂ section.",,,yes,yes,"If you experience any side effects as a result of your participation in this study, the cost of any remedies needed to treat those side effects will be covered by the sponsor as described below in the Ã¢ÂÂCompensation for InjuryÃ¢ÂÂ section.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"If you are enrolled, you will receive $50.00 for each scheduled study visit attended, to help cover your expenses associated with the study.",,,yes,yes,"If you are enrolled, you will receive $50.00 for each scheduled study visit attended, to help cover your expenses associated with the study.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,You will receive $50.00 if an unscheduled visit is required.,,,yes,yes,"You will receive $50.00 if an unscheduled visit is required.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
Costs to Participants,"If you do not complete the study, you will only receive payment for the study visits attended. The study staff can discuss payment with you further.",,,yes,yes,"If you do not complete the study, you will only receive payment for the study visits attended. The study staff can discuss payment with you further.
I agree to the above statement",Study,"{'Drug': 'BMS-986165', 'Disease': 'Plaque Psoriasis', 'country': 'Canada'}",
