Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Benefits,There is no guarantee that you will receive any benefits from study treatments.,,,yes,yes,"There is no guarantee that you will receive any benefits from study treatments.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Benefits,"Sorafenib and lenvatinib are both approved for the treatment of patients with advanced liver cancer not previously treated with drug therapy. If you receive sorafenib or lenvatinib, benefits may be expected, but there is no guarantee that these drugs will work for you. You might not benefit from the treatment, but you will still receive the standard of care for your disease.",,,yes,yes,"Sorafenib and lenvatinib are both approved for the treatment of patients with advanced liver cancer not previously treated with drug therapy. If you receive sorafenib or lenvatinib, benefits may be expected, but there is no guarantee that these drugs will work for you. You might not benefit from the treatment, but you will still receive the standard of care for your disease.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Benefits,"Nivolumab alone has been approved by the US FDA for the treatment of patients with advanced liver cancer who have been previously treated with sorafenib. However, the benefit of the combination nivolumab plus ipilimumab followed by nivolumab alone has not yet been proven in liver cancer. The investigational treatment may be an effective treatment to delay the growth of your cancer, but it is also possible that you do not have the expected benefit. You might not benefit from the treatment but still receive careful monitoring of your physical condition, frequent visits with a study doctor, and the opportunity to help others by contributing to a scientific investigation.",,,yes,yes,"Nivolumab alone has been approved by the US FDA for the treatment of patients with advanced liver cancer who have been previously treated with sorafenib. However, the benefit of the combination nivolumab plus ipilimumab followed by nivolumab alone has not yet been proven in liver cancer. The investigational treatment may be an effective treatment to delay the growth of your cancer, but it is also possible that you do not have the expected benefit. You might not benefit from the treatment but still receive careful monitoring of your physical condition, frequent visits with a study doctor, and the opportunity to help others by contributing to a scientific investigation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Benefits,"Your condition will be checked as long as your participation in the study lasts. However, services provided and evaluations carried out as part of the study should not be seen as a substitute for a careful evaluation, ongoing medical care, or follow up by your primary doctor.",,,yes,yes,"Your condition will be checked as long as your participation in the study lasts. However, services provided and evaluations carried out as part of the study should not be seen as a substitute for a careful evaluation, ongoing medical care, or follow up by your primary doctor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Alternatives,If you decide not to be in the study the study doctor will discuss with you other treatment options and inform you about the alternative treatmentsÃ¢ÂÂ risks and benefits as well. Other treatments options for your condition include:,,,yes,yes,"If you decide not to be in the study the study doctor will discuss with you other treatment options and inform you about the alternative treatmentsÃ¢ÂÂ risks and benefits as well. Other treatments options for your condition include:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Alternatives,Bullet- Getting treatment or care for your cancer without being in a study,,,yes,yes,"Bullet- Getting treatment or care for your cancer without being in a study
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Alternatives,Bullet- Taking part in another study of an investigational drug. This might have different risks and benefit depending on the other study.,,,yes,yes,"Bullet- Taking part in another study of an investigational drug. This might have different risks and benefit depending on the other study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Research Related Injury,"If you are injured by being in this research study, the study doctor will arrange for you to get medical treatment. The sponsor will pay for any reasonable medical costs related to the treatment of your injury. If you are injured, there is no money set aside for lost wages, discomfort, disability, etc. You do not give up your legal rights by signing this form. If you think you have a research related injury, please call your study doctor, Dr. Vivek Sharma at (502) 562-4370.",,,yes,yes,"If you are injured by being in this research study, the study doctor will arrange for you to get medical treatment. The sponsor will pay for any reasonable medical costs related to the treatment of your injury. If you are injured, there is no money set aside for lost wages, discomfort, disability, etc. You do not give up your legal rights by signing this form. If you think you have a research related injury, please call your study doctor, Dr. Vivek Sharma at (502) 562-4370.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,"You will be reimbursed for reasonable travel expenses due to your participation in this study. If you are traveling greater than 150 miles roundtrip sponsor approval is required before consenting. You may be reimbursed for reasonable travel expenses like meals, lodging and parking while you are in this study. You must keep the receipts of travel expenses and provide them to your study nurse or team.",,,yes,yes,"You will be reimbursed for reasonable travel expenses due to your participation in this study. If you are traveling greater than 150 miles roundtrip sponsor approval is required before consenting. You may be reimbursed for reasonable travel expenses like meals, lodging and parking while you are in this study. You must keep the receipts of travel expenses and provide them to your study nurse or team.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,"You will be issued a Greenphire ClinCard, which is a specially designed debit card for clinical research onto which your reimbursement funds will be loaded as appropriate. When a visit is completed, funds will be approved and loaded onto your card. The funds will be available within 1 business day. You will be issued one card for the duration of your participation. If your card is lost or stolen a replacement card will be provided. In order for Greenphire to be able to reimburse you via ClinCard, Greenphire will need to collect information about you, including name, address and date of birth. This information will be collected from you by the staff at your study doctorÃ¢ÂÂs site.",,,yes,yes,"You will be issued a Greenphire ClinCard, which is a specially designed debit card for clinical research onto which your reimbursement funds will be loaded as appropriate. When a visit is completed, funds will be approved and loaded onto your card. The funds will be available within 1 business day. You will be issued one card for the duration of your participation. If your card is lost or stolen a replacement card will be provided. In order for Greenphire to be able to reimburse you via ClinCard, Greenphire will need to collect information about you, including name, address and date of birth. This information will be collected from you by the staff at your study doctorÃ¢ÂÂs site.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,All information is stored in a secure fashion and conforms to applicable Privacy and Data Protection requirements of your country or local regulation. Your information will not be shared with any third parties (including Bristol-Myers Squibb) and will be kept completely confidential.,,,yes,yes,"All information is stored in a secure fashion and conforms to applicable Privacy and Data Protection requirements of your country or local regulation. Your information will not be shared with any third parties (including Bristol-Myers Squibb) and will be kept completely confidential.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,Your information will be deleted once the study has been completed and the funds on your card have been spent.,,,yes,yes,"Your information will be deleted once the study has been completed and the funds on your card have been spent.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,"Also, you will have the option to receive updates related to appointment reminders and payment alerts via text message (standard text messaging rates will apply) or email message. You will have the opportunity to opt-in to receive these messages. In order to send you the messages, Greenphire will need your cell phone number and/or e-mail address. You are not required to provide your cell phone or email address to be enrolled in the study or to use a ClinCard. If you choose to receive messages and decide at a later date that you want to stop these messages, you will have the ability to opt-out.",,,yes,yes,"Also, you will have the option to receive updates related to appointment reminders and payment alerts via text message (standard text messaging rates will apply) or email message. You will have the opportunity to opt-in to receive these messages. In order to send you the messages, Greenphire will need your cell phone number and/or e-mail address. You are not required to provide your cell phone or email address to be enrolled in the study or to use a ClinCard. If you choose to receive messages and decide at a later date that you want to stop these messages, you will have the ability to opt-out.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,"By registering with the ClinCard system and using the ClinCard, you consent to participate in the ClinCard program.",,,yes,yes,"By registering with the ClinCard system and using the ClinCard, you consent to participate in the ClinCard program.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Payment,You can still be in the study even if you donÃ¢ÂÂt want to be paid.,,,yes,yes,"You can still be in the study even if you donÃ¢ÂÂt want to be paid.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,You will not be billed for:,,,yes,yes,"You will not be billed for:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,"Bullet- The study drug(s) nivolumab, the combination of nivolumab and ipilimumab, sorafenib and lenvatinib (and study drug administration for nivolumab and ipilimumab)",,,yes,yes,"Bullet- The study drug(s) nivolumab, the combination of nivolumab and ipilimumab, sorafenib and lenvatinib (and study drug administration for nivolumab and ipilimumab)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,"Bullet- Additional visits, tests or procedures that are required solely for this study (ask the study staff to discuss these with you)",,,yes,yes,"Bullet- Additional visits, tests or procedures that are required solely for this study (ask the study staff to discuss these with you)
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,The charges for these items will be paid for by the Sponsor.,,,yes,yes,"The charges for these items will be paid for by the Sponsor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,"You or your insurance company will be billed for all office visits, tests, medications and procedures that are part of your routine medical care. You will be responsible for paying your co-pay that is associated with any office visit, test, medication or procedure that is part of your routine medical care. Some insurance companies will not pay for medical bills for people who participate in a research study. It is your responsibility to find out what costs, if any, your insurance company will cover before taking part in the study. If you have a cancer insurance policy, you will be responsible for checking what coverage, if any, that policy may provide for you if you receive treatment as part of this clinical trial. If you need help finding out what your insurance company will cover, please ask your study doctor for assistance. If your insurance company does not pay for your bills associated with this study, you will be responsible for paying them.",,,yes,yes,"You or your insurance company will be billed for all office visits, tests, medications and procedures that are part of your routine medical care. You will be responsible for paying your co-pay that is associated with any office visit, test, medication or procedure that is part of your routine medical care. Some insurance companies will not pay for medical bills for people who participate in a research study. It is your responsibility to find out what costs, if any, your insurance company will cover before taking part in the study. If you have a cancer insurance policy, you will be responsible for checking what coverage, if any, that policy may provide for you if you receive treatment as part of this clinical trial. If you need help finding out what your insurance company will cover, please ask your study doctor for assistance. If your insurance company does not pay for your bills associated with this study, you will be responsible for paying them.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Costs,"According to Kentucky State Law (KRS Chapter 304.17A-136, Coverage for Cancer Clinical Trials) insurance plans may not deny coverage for routine treatment costs incurred during your participation in a cancer study if your insurance plan would have covered those costs had you not been in the study. This law is for your protection. For more information about this law, ask your study doctor.",,,yes,yes,"According to Kentucky State Law (KRS Chapter 304.17A-136, Coverage for Cancer Clinical Trials) insurance plans may not deny coverage for routine treatment costs incurred during your participation in a cancer study if your insurance plan would have covered those costs had you not been in the study. This law is for your protection. For more information about this law, ask your study doctor.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"The Health Insurance Portability and Accountability Act of 1996 (HIPAA) provides federal safeguards for your protected health information (PHI). State and federal privacy laws also may also require your health information to be protected. By signing this form you provide your permission, called your Ã¢ÂÂauthorization,Ã¢ÂÂ for the use and disclosure of PHI.",,,yes,yes,"The Health Insurance Portability and Accountability Act of 1996 (HIPAA) provides federal safeguards for your protected health information (PHI). State and federal privacy laws also may also require your health information to be protected. By signing this form you provide your permission, called your Ã¢ÂÂauthorization,Ã¢ÂÂ for the use and disclosure of PHI.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"If you sign this form, the research team working on this study will use and share your health information to answer the research questions described in this document, and to make sure that the research was done correctly. This includes things learned from the procedures described in this consent form. They may also collect other information including your name, address, date of birth, medical history, and other information from your medical records from this institution and other institutions involved with this research, as well as from your other healthcare providers (which may include information about HIV status, drug, alcohol or sexually transmitted disease treatment, genetic test results, or mental health treatment).",,,yes,yes,"If you sign this form, the research team working on this study will use and share your health information to answer the research questions described in this document, and to make sure that the research was done correctly. This includes things learned from the procedures described in this consent form. They may also collect other information including your name, address, date of birth, medical history, and other information from your medical records from this institution and other institutions involved with this research, as well as from your other healthcare providers (which may include information about HIV status, drug, alcohol or sexually transmitted disease treatment, genetic test results, or mental health treatment).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"Those persons who receive your health information may not be required by Federal privacy laws (such as the HIPAA Privacy Rule) to protect it and may share your information with others without your permission, if permitted by laws governing them.",,,yes,yes,"Those persons who receive your health information may not be required by Federal privacy laws (such as the HIPAA Privacy Rule) to protect it and may share your information with others without your permission, if permitted by laws governing them.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"In most cases, the health information that identifies you can be used or shared by the research team only if you give your permission by signing this form. Your health information may be shared with a public health authority that is authorized by law to collect or receive such information for the purpose of preventing or controlling disease, injury, or disability, and conducting public health surveillance, investigations or interventions.",,,yes,yes,"In most cases, the health information that identifies you can be used or shared by the research team only if you give your permission by signing this form. Your health information may be shared with a public health authority that is authorized by law to collect or receive such information for the purpose of preventing or controlling disease, injury, or disability, and conducting public health surveillance, investigations or interventions.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"According to legal requirements, your personal data collected as part of this study will be stored in the study databases and/or paper files for whichever time period is longer, as required by applicable laws:",,,yes,yes,"According to legal requirements, your personal data collected as part of this study will be stored in the study databases and/or paper files for whichever time period is longer, as required by applicable laws:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"Bullet- at least 15 years after the study ends, OR",,,yes,yes,"Bullet- at least 15 years after the study ends, OR
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"Bullet- at least 2 years after the drug being studied has received its last approval for sale, OR",,,yes,yes,"Bullet- at least 2 years after the drug being studied has received its last approval for sale, OR
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,Bullet- at least 2 years after the drugÃ¢ÂÂs development has stopped.,,,yes,yes,"Bullet- at least 2 years after the drugÃ¢ÂÂs development has stopped.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,Your permission and authorization to use and share your protected health information is not limited in any way by the storage requirements above or the timelines associated with them. Your permission does not expire unless you revoke or cancel it.,,,yes,yes,"Your permission and authorization to use and share your protected health information is not limited in any way by the storage requirements above or the timelines associated with them. Your permission does not expire unless you revoke or cancel it.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"Some information collected about you only for this research study may be kept in a research study record separate from your medical record, and some research information may also be part of your medical record. You will not have access to this research information until the end of the study. However, it will be available to your physicians if needed for your care.",,,yes,yes,"Some information collected about you only for this research study may be kept in a research study record separate from your medical record, and some research information may also be part of your medical record. You will not have access to this research information until the end of the study. However, it will be available to your physicians if needed for your care.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
HIPAA Research Authorization,"You do not have to sign this form. If you do not sign this form, you may not participate in the study and health information that identifies you will not be shared for research purposes.",,,yes,yes,"You do not have to sign this form. If you do not sign this form, you may not participate in the study and health information that identifies you will not be shared for research purposes.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,You may withdraw the authorization you have given to use and share your protected health information at any time. This means you can tell us to stop using and sharing your protected health information.  If you cancel your permission:,,,yes,yes,"You may withdraw the authorization you have given to use and share your protected health information at any time. This means you can tell us to stop using and sharing your protected health information.  If you cancel your permission:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- We will stop collecting information about you.,,,yes,yes,"Bullet- We will stop collecting information about you.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- You may not withdraw information that we had before you told us to stop.,,,yes,yes,"Bullet- You may not withdraw information that we had before you told us to stop.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- We may already have used it or shared it.,,,yes,yes,"Bullet- We may already have used it or shared it.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- We may need it to complete the research.,,,yes,yes,"Bullet- We may need it to complete the research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- We may need it to search records that are available to the public.,,,yes,yes,"Bullet- We may need it to search records that are available to the public.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,Bullet- Staff may ask your permission to follow-up with you if there is a medical reason to do so.,,,yes,yes,"Bullet- Staff may ask your permission to follow-up with you if there is a medical reason to do so.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Revocation of Research Authorization,"To cancel your permission, you will be requested to complete a written Ã¢ÂÂRevocation of Research AuthorizationÃ¢ÂÂ form located at the end of this document. You may also obtain a copy from your study doctor, designated personnel or from the Human Subjects Protections Program Office website (https://louisville.edu/research/humansubjects/templates/biomedical- forms).",,,yes,yes,"To cancel your permission, you will be requested to complete a written Ã¢ÂÂRevocation of Research AuthorizationÃ¢ÂÂ form located at the end of this document. You may also obtain a copy from your study doctor, designated personnel or from the Human Subjects Protections Program Office website (https://louisville.edu/research/humansubjects/templates/biomedical- forms).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information Available on ClinicalTrials.gov,"A description of this clinical trial will be available on , as required by U.S. Law. This website will not include information that can identify you. At most, the website will include a summary of the results. You can search this website at any time.",,,yes,yes,"A description of this clinical trial will be available on , as required by U.S. Law. This website will not include information that can identify you. At most, the website will include a summary of the results. You can search this website at any time.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Total privacy cannot be guaranteed. We will protect your privacy to the extent permitted by law. If the results from this study are published, your name will not be made public. Once your information leaves our institution, we cannot promise that others will keep it private.",,,yes,yes,"Total privacy cannot be guaranteed. We will protect your privacy to the extent permitted by law. If the results from this study are published, your name will not be made public. Once your information leaves our institution, we cannot promise that others will keep it private.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Your information may be shared with the following:,,,yes,yes,"Your information may be shared with the following:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- The sponsor Bristol-Myers Squibb and others hired by the sponsor to oversee the research,,,yes,yes,"Bullet- The sponsor Bristol-Myers Squibb and others hired by the sponsor to oversee the research
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- Organizations that provide funding at any time for the conduct of the research.,,,yes,yes,"Bullet- Organizations that provide funding at any time for the conduct of the research.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Bullet- The University of Louisville Institutional Review Board, Human Subjects Protection Program Office, Privacy Office, others involved in research administration and compliance at the University, and others contracted by the University for ensuring human subjects safety or research compliance",,,yes,yes,"Bullet- The University of Louisville Institutional Review Board, Human Subjects Protection Program Office, Privacy Office, others involved in research administration and compliance at the University, and others contracted by the University for ensuring human subjects safety or research compliance
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- The local research team,,,yes,yes,"Bullet- The local research team
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Bullet- People who are responsible for research, compliance and HIPAA oversight at the institutions where the research is conducted",,,yes,yes,"Bullet- People who are responsible for research, compliance and HIPAA oversight at the institutions where the research is conducted
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Bullet- People responsible for billing, sending and receiving payments related to your participation in the study",,,yes,yes,"Bullet- People responsible for billing, sending and receiving payments related to your participation in the study
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Bullet- Government agencies, such as:",,,yes,yes,"Bullet- Government agencies, such as:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- Office for Human Research Protections,,,yes,yes,"Bullet- Office for Human Research Protections
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- Office of Civil Rights,,,yes,yes,"Bullet- Office of Civil Rights
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- Food and Drug Administration,,,yes,yes,"Bullet- Food and Drug Administration
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,Bullet- Those responsible for data safety monitoring related to the study,,,yes,yes,"Bullet- Those responsible for data safety monitoring related to the study
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);",,,yes,yes,"Bullet- Other individuals and organizations that analyze or use your information in connection with these research activities, including laboratories and study sites (in the event you transfer to another study site);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your data by making it anonymous for most study purposes.",,,yes,yes,"For the purposes of your participation in this study and the protection of your identity, your study doctor will assign you a unique code, such as a series of numbers and/or letters. The study doctor will record the study data collected from you in a report form that uses your assigned code, not your name. This is to protect your data by making it anonymous for most study purposes.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Confidentiality,The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will have access to this list.,,,yes,yes,"The data that is recorded with your assigned code rather than your name is called Ã¢ÂÂkey-coded dataÃ¢ÂÂ. The key-coded data will be entered into the studyÃ¢ÂÂs computer database. Your study doctor will keep a confidential list linking your name to your code and only authorized persons will have access to this list.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Security,"Your information will be kept private by password protected computers and storage in limited access, locked areas.",,,yes,yes,"Your information will be kept private by password protected computers and storage in limited access, locked areas.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Conflict of Interest,"This study involves a conflict of interest because the institution will be compensated for your participation. This compensation is used to pay for the costs of doing this study including sending research data to the sponsor. If you want to know, please ask the study doctor how the institution will benefit by your participation in the study.",,,yes,yes,"This study involves a conflict of interest because the institution will be compensated for your participation. This compensation is used to pay for the costs of doing this study including sending research data to the sponsor. If you want to know, please ask the study doctor how the institution will benefit by your participation in the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Voluntary Participation,"Taking part in this study is completely voluntary. You may choose not to take part at all. If you decide not to be in this study, you wonÃ¢ÂÂt be penalized or lose any benefits for which you qualify. If you decide to be in this study, you may change your mind and stop taking part at any time. If you decide to stop taking part, you wonÃ¢ÂÂt be penalized or lose any benefits for which you qualify. You will be told about any new information learned during the study that could affect your decision to continue in the study.",,,yes,yes,"Taking part in this study is completely voluntary. You may choose not to take part at all. If you decide not to be in this study, you wonÃ¢ÂÂt be penalized or lose any benefits for which you qualify. If you decide to be in this study, you may change your mind and stop taking part at any time. If you decide to stop taking part, you wonÃ¢ÂÂt be penalized or lose any benefits for which you qualify. You will be told about any new information learned during the study that could affect your decision to continue in the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Termination,"Your study doctor or the study sponsor has the right to stop this study at any point. Your study doctor may take you out of this study with or without your okay if they feel this is in your best interest. the Sponsor may also decide to stop the study without your consent. If this happens, the reason will be explained to you. Should this happen, your study doctor will decide the best course of treatment for you.",,,yes,yes,"Your study doctor or the study sponsor has the right to stop this study at any point. Your study doctor may take you out of this study with or without your okay if they feel this is in your best interest. the Sponsor may also decide to stop the study without your consent. If this happens, the reason will be explained to you. Should this happen, your study doctor will decide the best course of treatment for you.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Participation in Other Research Studies,You may not take part in this study if you are currently in another therapeutic study. It is important to let your study doctor know if you are in another research study.,,,yes,yes,"You may not take part in this study if you are currently in another therapeutic study. It is important to let your study doctor know if you are in another research study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Research SubjectÃ¢ÂÂs Rights,"If you have any questions about your rights as a research subject, you may call the Human Subjects Protection Program Office at (502) 852-5188. You may discuss any questions about your rights as a research subject, in private, with a member of the Institutional Review Board (IRB). You may also call this number if you have other questions about the research, and you cannot reach the study doctor, or want to talk to someone else. The IRB is an independent committee made up of people from the University community, staff of the institutions, as well as people from the community not connected with these institutions. The IRB has approved the participation of human subjects in this research study.",,,yes,yes,"If you have any questions about your rights as a research subject, you may call the Human Subjects Protection Program Office at (502) 852-5188. You may discuss any questions about your rights as a research subject, in private, with a member of the Institutional Review Board (IRB). You may also call this number if you have other questions about the research, and you cannot reach the study doctor, or want to talk to someone else. The IRB is an independent committee made up of people from the University community, staff of the institutions, as well as people from the community not connected with these institutions. The IRB has approved the participation of human subjects in this research study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Questions, Concerns and Complaints","If you have any questions about the research study, please contact Dr. Vivek Sharma at (502) 562-4370.",,,yes,yes,"If you have any questions about the research study, please contact Dr. Vivek Sharma at (502) 562-4370.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
