Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Uncommon (may affect up to 1 in 100 people) side effects:,"Bullet- reversible swelling in the rear part of the brain that can be associated with headache, altered consciousness, fits (seizures) and visual symptoms including visual loss (reversible posterior leukoencephalopathy);",,,yes,yes,"Bullet- reversible swelling in the rear part of the brain that can be associated with headache, altered consciousness, fits (seizures) and visual symptoms including visual loss (reversible posterior leukoencephalopathy);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Uncommon (may affect up to 1 in 100 people) side effects:,"Bullet- a sudden, severe allergic reaction (anaphylactic reaction).",,,yes,yes,"Bullet- a sudden, severe allergic reaction (anaphylactic reaction).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- allergic reaction with swelling of the skin (e. g. face, tongue) that may cause difficulty in breathing or swallowing (angioedema);",,,yes,yes,"Bullet- allergic reaction with swelling of the skin (e. g. face, tongue) that may cause difficulty in breathing or swallowing (angioedema);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- abnormal heart rhythm (QT prolongation);,,,yes,yes,"Bullet- abnormal heart rhythm (QT prolongation);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- inflammation of the liver, which may lead to nausea, vomiting, abdominal pain, and jaundice (drug induced hepatitis);",,,yes,yes,"Bullet- inflammation of the liver, which may lead to nausea, vomiting, abdominal pain, and jaundice (drug induced hepatitis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- a sunburn-like rash that may occur on skin that has previously been exposed to radiotherapy and can be severe (radiation recall dermatitis);,,,yes,yes,"Bullet- a sunburn-like rash that may occur on skin that has previously been exposed to radiotherapy and can be severe (radiation recall dermatitis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,"Bullet- serious reactions of the skin and/or mucous membranes which can be fatal, and which may include painful blisters and fever, including extensive detachment of the skin [(Stevens-Johnson syndrome Ã¢ÂÂ a rare and serious disorder of your skin and mucous membranes, which is usually a reaction to a medication or infection with flu-like symptoms, painful red or purplish rash that can spread and blister)] and toxic epidermal necrolysis);",,,yes,yes,"Bullet- serious reactions of the skin and/or mucous membranes which can be fatal, and which may include painful blisters and fever, including extensive detachment of the skin [(Stevens-Johnson syndrome Ã¢ÂÂ a rare and serious disorder of your skin and mucous membranes, which is usually a reaction to a medication or infection with flu-like symptoms, painful red or purplish rash that can spread and blister)] and toxic epidermal necrolysis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- abnormal muscle breakdown which can lead to kidney problems (rhabdomyolysis);,,,yes,yes,"Bullet- abnormal muscle breakdown which can lead to kidney problems (rhabdomyolysis);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- damage of the kidney causing them to leak large amounts of protein (nephrotic syndrome);,,,yes,yes,"Bullet- damage of the kidney causing them to leak large amounts of protein (nephrotic syndrome);
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Rare (may affect up to 1 in 1000 people) side effects:,Bullet- inflammation of the vessels in the skin which may result in rash (leucocytoclastic vasculitis).,,,yes,yes,"Bullet- inflammation of the vessels in the skin which may result in rash (leucocytoclastic vasculitis).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Nivolumab alone,"If during the study, you receive nivolumab monotherapy, the doctor will discuss the side effects with you. The toxicities are similar to those listed above for nivolumab in combination with ipilimumab; however, how likely they are to occur (whether they are common or rare) may be slightly different than for nivolumab given in combination with ipilimumab. For example, very common side effects of nivolumab alone are diarrhea, fatigue, itching and rash.",,,yes,yes,"If during the study, you receive nivolumab monotherapy, the doctor will discuss the side effects with you. The toxicities are similar to those listed above for nivolumab in combination with ipilimumab; however, how likely they are to occur (whether they are common or rare) may be slightly different than for nivolumab given in combination with ipilimumab. For example, very common side effects of nivolumab alone are diarrhea, fatigue, itching and rash.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Nivolumab alone,"Lung Inflammation (pneumonitis): It is possible that nivolumab (alone or in combination with ipilimumab) may cause inflammation of the tissues of the lung. This side effect has been reported in patients treated with nivolumab. While many patients with x-ray or computed tomography (CT) abnormalities have not developed any symptoms, some patients have developed mild-to-severe symptoms and, in rare cases, death has occurred as a result of their lung inflammation. Signs and symptoms of lung inflammation may include difficulty breathing, pain or discomfort while breathing, chest pain, cough, shortness of breath, increased rate of breathing, fever, low blood oxygen levels, or fatigue.",,,yes,yes,"Lung Inflammation (pneumonitis): It is possible that nivolumab (alone or in combination with ipilimumab) may cause inflammation of the tissues of the lung. This side effect has been reported in patients treated with nivolumab. While many patients with x-ray or computed tomography (CT) abnormalities have not developed any symptoms, some patients have developed mild-to-severe symptoms and, in rare cases, death has occurred as a result of their lung inflammation. Signs and symptoms of lung inflammation may include difficulty breathing, pain or discomfort while breathing, chest pain, cough, shortness of breath, increased rate of breathing, fever, low blood oxygen levels, or fatigue.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Nivolumab alone,"Your study doctor and nurse will watch you closely for changes in your ability to breathe and for other signs or symptoms that might show you are developing this type of lung inflammation, and they will perform regular tests including physical examinations, measurement of oxygen levels through noninvasive testing (ie, pulse oximeter), blood tests, chest x-rays, and/or CT scans.",,,yes,yes,"Your study doctor and nurse will watch you closely for changes in your ability to breathe and for other signs or symptoms that might show you are developing this type of lung inflammation, and they will perform regular tests including physical examinations, measurement of oxygen levels through noninvasive testing (ie, pulse oximeter), blood tests, chest x-rays, and/or CT scans.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased shortness of breath,,,yes,yes,"Bullet- any new or increased shortness of breath
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased chest pain,,,yes,yes,"Bullet- any new or increased chest pain
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased pain/difficulty while breathing,,,yes,yes,"Bullet- any new or increased pain/difficulty while breathing
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any new or increased cough or any significant change in your type of cough; for example any new or increased mucous or blood in your cough,,,yes,yes,"Bullet- any new or increased cough or any significant change in your type of cough; for example any new or increased mucous or blood in your cough
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,Bullet- any change in the amount of oxygen you require,,,yes,yes,"Bullet- any change in the amount of oxygen you require
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,"Bullet- any fever, fatigue, or other symptoms that occur at the same time as any changes to your breathing or other lung symptoms",,,yes,yes,"Bullet- any fever, fatigue, or other symptoms that occur at the same time as any changes to your breathing or other lung symptoms
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Please inform your study doctor or nurse AT ONCE if you experience any of the following:,"If you start to feel these symptoms, your study doctor will ask you to return to the clinic for additional tests, which could include a physical examination, measurement of oxygen levels, blood tests, chest x-rays, and/or CT scans. You will be monitored very closely for changes in your overall lung symptoms; monitoring may require hospitalization. You may require specific treatment to control pneumonitis. You may also be seen by a special doctor, called a pulmonologist, who has special training to be an expert in how your lungs work.",,,yes,yes,"If you start to feel these symptoms, your study doctor will ask you to return to the clinic for additional tests, which could include a physical examination, measurement of oxygen levels, blood tests, chest x-rays, and/or CT scans. You will be monitored very closely for changes in your overall lung symptoms; monitoring may require hospitalization. You may require specific treatment to control pneumonitis. You may also be seen by a special doctor, called a pulmonologist, who has special training to be an expert in how your lungs work.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects for nivolumab with or without ipilimumab:,"Bullet- Prolonged treatment with medicines that reduce inflammation, sometimes needed to manage the side effects of nivolumab with or without ipilimumab treatment, may lower your bodyÃ¢ÂÂs ability to fight off certain infections (ie, opportunistic infections). These infections may require treatment with antibiotic or antifungal medications and may be fatal.",,,yes,yes,"Bullet- Prolonged treatment with medicines that reduce inflammation, sometimes needed to manage the side effects of nivolumab with or without ipilimumab treatment, may lower your bodyÃ¢ÂÂs ability to fight off certain infections (ie, opportunistic infections). These infections may require treatment with antibiotic or antifungal medications and may be fatal.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects for nivolumab with or without ipilimumab:,"Bullet- Complications, including fatal events, have occurred in patients who received allogeneic hematopoietic stem cell transplantation (HSCT) (bone marrow transplantation) before or after nivolumab.",,,yes,yes,"Bullet- Complications, including fatal events, have occurred in patients who received allogeneic hematopoietic stem cell transplantation (HSCT) (bone marrow transplantation) before or after nivolumab.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects for nivolumab with or without ipilimumab:,"Bullet- Complications, including rejection, have also been reported in patients who have received an organ or tissue transplant. Treatment with nivolumab may increase the risk of rejection of the organ or tissue transplant.",,,yes,yes,"Bullet- Complications, including rejection, have also been reported in patients who have received an organ or tissue transplant. Treatment with nivolumab may increase the risk of rejection of the organ or tissue transplant.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Sorafenib,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Sorafenib may cause one or more of the side effects listed below. This information is based on data from the Sorafenib Patient Leaflet (June 2018). In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Lenvatinib,"Lenvatinib may cause one or more of the side effects listed below. This information is based on data from the Lenvatinib Patient Leaflet (February 2019). In addition, there may be side effects that are not yet known that may occur.",,,yes,yes,"Lenvatinib may cause one or more of the side effects listed below. This information is based on data from the Lenvatinib Patient Leaflet (February 2019). In addition, there may be side effects that are not yet known that may occur.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),Regardless which study treatment you receive you may experience other side effects associated to study procedures:,,,yes,yes,"Regardless which study treatment you receive you may experience other side effects associated to study procedures:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),"Bullet- Side effects associated with blood draws or use of an IV catheter may include infection, bruising, redness, discomfort, or bleeding at the needle puncture site.",,,yes,yes,"Bullet- Side effects associated with blood draws or use of an IV catheter may include infection, bruising, redness, discomfort, or bleeding at the needle puncture site.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),"Bullet- Sometimes study participants have allergic reactions to the dyes used in CT scans. This is rare, and can involve itching or rash. In severe cases, you may have difficulty breathing and dangerous lowering of your blood pressure. If you know you have an allergy to the dye, or to iodine or shellfish, please let your study doctor and radiologist know. These scans are also associated with exposure to varying amounts of radiation.",,,yes,yes,"Bullet- Sometimes study participants have allergic reactions to the dyes used in CT scans. This is rare, and can involve itching or rash. In severe cases, you may have difficulty breathing and dangerous lowering of your blood pressure. If you know you have an allergy to the dye, or to iodine or shellfish, please let your study doctor and radiologist know. These scans are also associated with exposure to varying amounts of radiation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),"Bullet- A liver biopsy may cause pain and bruising at the biopsy or incision site and may cause other complications such as tumor seeding or bleeding, which may require hospitalization, transfusions, and sometimes surgery or another procedure to stop the bleeding.",,,yes,yes,"Bullet- A liver biopsy may cause pain and bruising at the biopsy or incision site and may cause other complications such as tumor seeding or bleeding, which may require hospitalization, transfusions, and sometimes surgery or another procedure to stop the bleeding.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),There may be risks or side effects which are unknown at this time.,,,yes,yes,"There may be risks or side effects which are unknown at this time.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),Your condition may not get better or may become worse while you are in this study.,,,yes,yes,"Your condition may not get better or may become worse while you are in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Other side effects (regardless study treatment),Certain drugs may increase the severity of these side effects if taken during the study. Ask your study doctor for a full list of prohibited medications.,,,yes,yes,"Certain drugs may increase the severity of these side effects if taken during the study. Ask your study doctor for a full list of prohibited medications.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Risks to Reproduction, Unborn Babies and Nursing Infants","Nivolumab, the combination of nivolumab and ipilimumab, sorafenib and lenvatinib have been studied in laboratory and animal experiments to see if they cause problems with pregnancy or birth defects. Their use in pregnant women has not been formally studied in clinical studies.",,,yes,yes,"Nivolumab, the combination of nivolumab and ipilimumab, sorafenib and lenvatinib have been studied in laboratory and animal experiments to see if they cause problems with pregnancy or birth defects. Their use in pregnant women has not been formally studied in clinical studies.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
"Risks to Reproduction, Unborn Babies and Nursing Infants","There is not enough information to determine if they could cause problems for a pregnancy or developing baby, and therefore it is not possible to say that nothing bad will happen when a woman gets pregant while she or her sexual partner is taking these drugs. Because many medicinal products, including antibodies, can be secreted in human milk, a risk to newborns/infants cannot be excluded. Taking the study drug may involve unknown risks to a pregnant woman, an embryo, fetus (unborn baby), or nursing infant. Therefore, if you are a woman who is pregnant, planning to become pregnant, or are breastfeeding a child, you cannot take part in this study.",,,yes,yes,"There is not enough information to determine if they could cause problems for a pregnancy or developing baby, and therefore it is not possible to say that nothing bad will happen when a woman gets pregant while she or her sexual partner is taking these drugs. Because many medicinal products, including antibodies, can be secreted in human milk, a risk to newborns/infants cannot be excluded. Taking the study drug may involve unknown risks to a pregnant woman, an embryo, fetus (unborn baby), or nursing infant. Therefore, if you are a woman who is pregnant, planning to become pregnant, or are breastfeeding a child, you cannot take part in this study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Before entering the study, a pregnancy test will be done for all women who are able to become pregnant. This test might not detect an early pregnancy. Pregnancy tests will be repeated during the study.",,,yes,yes,"Before entering the study, a pregnancy test will be done for all women who are able to become pregnant. This test might not detect an early pregnancy. Pregnancy tests will be repeated during the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"While you are taking the study treatments, you must not be pregnant or breastfeeding, and you should not become pregnant or breastfeed while receiving the study treatment and for up to 5 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 40 days (if you receive sorafenib), or 36 days (if you receive lenvatinib) after the last dose of study treatment. During that period you must use a highly effective method of birth control to prevent",,,yes,yes,"While you are taking the study treatments, you must not be pregnant or breastfeeding, and you should not become pregnant or breastfeed while receiving the study treatment and for up to 5 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 40 days (if you receive sorafenib), or 36 days (if you receive lenvatinib) after the last dose of study treatment. During that period you must use a highly effective method of birth control to prevent
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,pregnancy. Your study doctor will help you determine the most effective method for you. Highly effective birth control methods include:,,,yes,yes,"pregnancy. Your study doctor will help you determine the most effective method for you. Highly effective birth control methods include:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- oral, intravaginal, or transdermal combined (estrogen- and progestogen-containing) hormonal contraception associated with inhibition of ovulation",,,yes,yes,"Bullet- oral, intravaginal, or transdermal combined (estrogen- and progestogen-containing) hormonal contraception associated with inhibition of ovulation
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- oral, injectable, or implantable progestogen-only hormonal contraception associated with inhibition of ovulation",,,yes,yes,"Bullet- oral, injectable, or implantable progestogen-only hormonal contraception associated with inhibition of ovulation
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- hormonal methods of contraception including oral contraceptive pills containing a combination of estrogen and progesterone, vaginal ring, injectables, implants and intrauterine hormone-releasing system",,,yes,yes,"Bullet- hormonal methods of contraception including oral contraceptive pills containing a combination of estrogen and progesterone, vaginal ring, injectables, implants and intrauterine hormone-releasing system
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- intrauterine device,,,yes,yes,"Bullet- intrauterine device
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- bilateral tubal occlusion,,,yes,yes,"Bullet- bilateral tubal occlusion
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- complete abstinence,,,yes,yes,"Bullet- complete abstinence
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,It is important to contact your study doctor if:,,,yes,yes,"It is important to contact your study doctor if:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- you have difficulty following the study doctorÃ¢ÂÂs contraception advice,,,yes,yes,"Bullet- you have difficulty following the study doctorÃ¢ÂÂs contraception advice
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- your normal period is late or is missed,,,yes,yes,"Bullet- your normal period is late or is missed
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- you think for any other reason you might be pregnant,,,yes,yes,"Bullet- you think for any other reason you might be pregnant
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- you start to take any medication or nonprescription supplements (including over-the- counter drugs and herbal supplements) without the study doctorÃ¢ÂÂs approval,,,yes,yes,"Bullet- you start to take any medication or nonprescription supplements (including over-the- counter drugs and herbal supplements) without the study doctorÃ¢ÂÂs approval
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,Bullet- there is a change in your method(s) to avoid pregnancy If you become pregnant during the study:,,,yes,yes,"Bullet- there is a change in your method(s) to avoid pregnancy If you become pregnant during the study:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- You will discontinue study drug immediately unless, after further discussion between your physician and the Sponsor of this research, it is decided that the benefit of continuing therapy would outweigh the risk for stopping therapy. You will be instructed about continued use of other medications.",,,yes,yes,"Bullet- You will discontinue study drug immediately unless, after further discussion between your physician and the Sponsor of this research, it is decided that the benefit of continuing therapy would outweigh the risk for stopping therapy. You will be instructed about continued use of other medications.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- The study doctor will help you understand how nivolumab alone or in combination with ipilimumab, sorafenib or lenvatinib might affect your pregnancy. This will be based on all the information available at that time.",,,yes,yes,"Bullet- The study doctor will help you understand how nivolumab alone or in combination with ipilimumab, sorafenib or lenvatinib might affect your pregnancy. This will be based on all the information available at that time.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- You will be referred to other doctors for prenatal medical care. Your study doctor will be available to counsel other doctors about how nivolumab, ipilimumab, sorafenib, or lenvatinib might affect your pregnancy.",,,yes,yes,"Bullet- You will be referred to other doctors for prenatal medical care. Your study doctor will be available to counsel other doctors about how nivolumab, ipilimumab, sorafenib, or lenvatinib might affect your pregnancy.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"Bullet- The study doctor will ask for your permission to follow the progress of your pregnancy, provided it is safe for you and your unborn baby to do so. This information will be used to advise other women who might become pregnant while taking the study medication.",,,yes,yes,"Bullet- The study doctor will ask for your permission to follow the progress of your pregnancy, provided it is safe for you and your unborn baby to do so. This information will be used to advise other women who might become pregnant while taking the study medication.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"In case of a pregnancy, your pregnancy and its outcome will be reported to the study sponsor. Your doctor will discuss this with you, as well as options for additional appropriate care for your",,,yes,yes,"In case of a pregnancy, your pregnancy and its outcome will be reported to the study sponsor. Your doctor will discuss this with you, as well as options for additional appropriate care for your
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Women of Child-bearing Potential,"cancer. The sponsor has not set aside any funds to pay for any aspects of obstetric, child, or related care and does not plan to pay for them.",,,yes,yes,"cancer. The sponsor has not set aside any funds to pay for any aspects of obstetric, child, or related care and does not plan to pay for them.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,"Sexual partner(s) of a male study participant can be exposed to the study drug because small amounts of investigational compounds may be present in seminal fluids. Male participants with female partners of childbearing potential must be surgically sterile or compliant with a highly effective contraceptive method. In addition, men must agree to the following for the duration of study treatment and for up 7 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 100 days (if you receive sorafenib), or 96 days (if you receive lenvatinib) after the last dose of study treatment:",,,yes,yes,"Sexual partner(s) of a male study participant can be exposed to the study drug because small amounts of investigational compounds may be present in seminal fluids. Male participants with female partners of childbearing potential must be surgically sterile or compliant with a highly effective contraceptive method. In addition, men must agree to the following for the duration of study treatment and for up 7 months (if you receive nivolumab plus ipilimumab followed by nivolumab alone), 100 days (if you receive sorafenib), or 96 days (if you receive lenvatinib) after the last dose of study treatment:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,Bullet- You must not father a child,,,yes,yes,"Bullet- You must not father a child
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,Bullet- Use a condom.,,,yes,yes,"Bullet- Use a condom.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,"Bullet- Inform any and all partners that you are participating in a clinical drug study, and your partner must use highly effective birth control (described above).",,,yes,yes,"Bullet- Inform any and all partners that you are participating in a clinical drug study, and your partner must use highly effective birth control (described above).
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,Bullet- Refrain from donating sperm.,,,yes,yes,"Bullet- Refrain from donating sperm.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Information for Men with Partners of Childbearing Potential,"Bullet- Tell the study doctor if your partner becomes pregnant during the clinical trial. While your sexual partner is pregnant or breastfeeding, you must agree to remain abstinent from penile vaginal intercourse or use a male condom during each episode of penile penetration. You and your partner will be asked to provide information about the pregnancy outcome.",,,yes,yes,"Bullet- Tell the study doctor if your partner becomes pregnant during the clinical trial. While your sexual partner is pregnant or breastfeeding, you must agree to remain abstinent from penile vaginal intercourse or use a male condom during each episode of penile penetration. You and your partner will be asked to provide information about the pregnancy outcome.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What if there are new findings?,"If new findings that would affect your safety and willingness to participate in the study are identified while you are in the study, you will be told as soon as possible so you can decide whether to leave the study or continue. If you continue, you will be required to sign a new informed consent form.",,,yes,yes,"If new findings that would affect your safety and willingness to participate in the study are identified while you are in the study, you will be told as soon as possible so you can decide whether to leave the study or continue. If you continue, you will be required to sign a new informed consent form.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
What other options are available if I do not take part in this study?,If you decide not to be in the study the study doctor will discuss with you other treatment options and inform you about the alternative treatmentsÃ¢ÂÂ risks and benefits as well. Other treatments options for your condition include:,,,yes,yes,"If you decide not to be in the study the study doctor will discuss with you other treatment options and inform you about the alternative treatmentsÃ¢ÂÂ risks and benefits as well. Other treatments options for your condition include:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
